#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	1.785e+06	9.858e+05	8.076e+05	4.973e+05	2.007e+05	7.947e+04	4.42e+04	3.297e+04	3090	685.5	237	218.7	141.9	64.13	33.46	13.9	6.468	5.735	4.298	3.606	1.657
#Proportion of variance explained	0.6238	0.1903	0.1277	0.04843	0.007885	0.001237	0.0003827	0.0002128	1.87e-06	9.202e-08	1.1e-08	9.368e-09	3.945e-09	8.055e-10	2.193e-10	3.783e-11	8.194e-12	6.442e-12	3.618e-12	2.546e-12	5.38e-13
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
50	1.957e+06	-4.592e+04	-1.914e+05	-3.738e+04	-1.222e+05	3.563e+04	4271	1.902e+04	-395.5	-41.21	-42.14	449.1	-98.93	10.71	-25.08	29.81	-2.341	-4.139	1.898	-1.187	-0.173
51	1.913e+06	-1.206e+05	-8.4e+04	1.476e+04	-1.217e+05	3.218e+04	-13.07	2.051e+04	-289.3	-3.917	-102.4	311.3	-24.81	37.3	-18.06	14.19	1.216	2.987	-0.07823	1.135	0.4466
52	1.953e+06	-6.797e+04	-1.627e+05	-1.311e+04	-1.65e+04	2.01e+04	6774	7071	159.8	-131	-27.88	-114.9	19.38	-11.58	-9.106	-13.99	1.666	3.963	-1.614	1.167	0.323
53	1.817e+06	9.166e+04	-2.537e+05	-1.189e+04	2.214e+05	1.131e+04	2.251e+04	-3.935e+04	1018	227.2	62.28	-136	18.42	6.715	1.188	-0.821	-0.7591	4.78	-1.259	0.364	0.2146
54	1.426e+06	2.691e+05	-2.118e+05	5.987e+04	1.792e+05	-2.302e+04	2.452e+04	-3916	364.1	188	18.42	-219.1	33.17	2.212	7.13	-4.189	-0.8682	0.308	-0.602	-1.097	-0.1074
55	1.939e+06	-1.077e+05	-1.147e+05	-706.6	-9.712e+04	3.03e+04	4684	1.54e+04	-210.7	-50.86	-35.03	144.5	-47.88	2.404	-20.71	9.362	0.7327	3.777	-0.2904	1.784	0.5505
56	1.945e+06	-1.037e+05	-1.236e+05	-5324	-7.071e+04	4.415e+04	1.037e+04	2.12e+04	-19.34	-47.88	-31.29	-195.9	21.46	-8.811	-3.786	-1.052	1.219	5.208	-1.437	2.03	0.4275
57	1.954e+06	-5.738e+04	-1.744e+05	-2.432e+04	-8.865e+04	3.038e+04	7193	1.137e+04	-160.1	-68.95	-41.66	51.8	-42.67	-0.948	-10.17	16.78	0.7526	-0.828	0.1408	-0.2421	0.02792
58	1.977e+06	-9.268e+04	-1.434e+05	-7860	-7.716e+04	2.53e+04	4136	1.701e+04	-65.04	-54.92	-35.37	-134.7	-11.79	-4.992	-3.541	2.191	2.697	4.404	-1.179	1.951	0.5754
59	1.781e+06	-1.846e+05	1.015e+05	1.413e+05	-1.354e+05	3.388e+04	-357.4	2.255e+04	-462.6	41.42	-34.33	80.18	-69.79	7.666	-16.43	26.89	-2.391	1.878	0.3715	1.688	0.3427
60	1.949e+06	-7.39e+04	-1.39e+05	1.001e+04	-3.62e+04	2287	-852.5	-7379	57.3	73.07	8.576	267.5	-73.77	12.14	-9.713	-22.26	3.076	-1.133	-1.407	-0.2645	0.1529
61	2.028e+06	-4.257e+04	-2.345e+05	-5.949e+04	-8.184e+04	2.79e+04	6920	1.313e+04	-18.55	27.73	-24.06	313.3	-60.25	9.111	-0.4103	-18.22	4.823	-0.1377	-0.9724	-0.4393	0.2349
62	1.654e+06	8.322e+04	-1.295e+05	9.138e+04	3.096e+05	-7.814e+04	2607	1.524e+04	1653	-274	10.17	-140.8	97.3	-11.11	7.994	-11.08	-0.1032	-3.964	-0.2968	-2.055	-0.4718
63	1.549e+06	-5.256e+04	7.895e+04	1.767e+05	1.455e+05	-3.616e+04	2686	4.275e+04	940.9	-49.84	18.68	-336	83.73	-7.841	14.85	-11.27	-0.2268	0.005162	-1.135	0.5815	-0.08849
64	1.741e+06	-1.908e+05	1.114e+05	1.388e+05	-9.336e+04	1.786e+04	-2398	4958	-324.3	-46.54	-28.92	178.3	-86.74	4.628	-16.21	10.31	1.261	3.073	-0.9037	1.964	0.5824
65	1.993e+06	-5.827e+04	-1.941e+05	-3.876e+04	-1.19e+05	3.67e+04	3526	1.952e+04	-278	-42.56	-49.2	441.6	-112.3	15.09	-19.03	28.99	-2.438	-6.183	1.773	-1.75	-0.3639
66	1.943e+06	-1.12e+05	-9.165e+04	2.363e+04	-1.218e+05	3.296e+04	-526.5	2.077e+04	-286.1	-15.59	-30.69	301.2	-95.9	9.083	-16.97	14.33	0.05384	2.076	0.1093	1.673	0.5481
67	1.937e+06	-4.485e+04	-1.666e+05	-2645	-2.322e+04	1.115e+04	4582	5716	111.6	-125.6	-38.83	-124.4	-0.1096	-7.922	-0.06945	-14.76	3.401	2.816	-1.964	0.9188	0.3548
68	2.025e+06	-9367	-2.638e+05	-2.871e+04	2.24e+05	-4.289e+04	-781.6	-4.325e+04	1249	223.7	83.48	-148.5	9.641	12.94	-0.1445	-0.7799	2.566	2.199	0.2408	1.045	0.6249
69	1.807e+06	7.609e+04	-2.215e+05	1.428e+04	2.096e+05	-5.002e+04	4260	-2534	1090	167.2	51.53	-239	46.22	8.361	10.5	-5.394	0.447	-3.218	-0.03559	-1.702	-0.3304
70	1.956e+06	-1.033e+05	-1.187e+05	3890	-9.7e+04	3.114e+04	4538	1.56e+04	-207.5	-49.87	-41.04	136.6	-68.41	3.6	-14.46	8.784	1.267	3.576	-0.5544	1.892	0.6088
71	1.96e+06	-9.468e+04	-1.287e+05	2783	-7.775e+04	2.51e+04	4061	1.902e+04	-84.67	-42.82	-36.63	-203.9	-3.427	-5.894	0.4363	-1.357	2.642	3.782	-1.385	1.738	0.4721
72	-1.002e+06	-5.58e+05	4.727e+05	-7.077e+05	-1.815e+05	-1.041e+05	5380	-1.275e+04	-1089	-245.4	160.6	95.14	85.65	-4.306	60.61	13.12	-4.017	6.423	-0.1929	1.78	-0.1829
73	-8.74e+05	-6.376e+05	4.985e+05	-6.998e+05	-1.565e+05	-1.032e+05	3209	-5917	-844.9	-234.3	105.9	-44.75	41.98	-4.044	5.991	4.123	-0.05973	8.862	-0.1219	3.426	0.1132
74	-1.206e+06	-6.969e+05	7.576e+05	-5.502e+05	-2.196e+05	-1.255e+05	7617	-9826	-1035	-151.7	147.3	127.4	151.2	-32.5	83.6	18.5	-16.11	0.4116	2.062	-2.576	-1.324
75	-1.513e+06	-7.242e+05	9.605e+05	-3.764e+05	-1.34e+05	-5.77e+04	-6605	-3352	-1041	29.53	185.4	-199.8	-42.79	25.9	-44.67	5.917	-3.058	0.9804	1.651	4.364	-0.4056
76	-1.058e+06	-5.772e+05	5.168e+05	-6.874e+05	-1.36e+05	-6.733e+04	-9332	-1.562e+04	-447.8	-62.66	129.8	319.1	36.77	-19.31	21.51	-24.12	1.783	-1.525	-2.263	0.02281	-1.029
77	-1.007e+06	-5.049e+05	4.152e+05	-7.341e+05	-1.805e+05	-1.045e+05	9690	-1.214e+04	-242.6	-114.6	-40.34	407.2	116.3	5.374	32.22	-19.95	-4.074	-1.63	-2.883	-1.05	-1.1
78	-1.858e+06	-1.596e+05	5.359e+05	-5.567e+05	1.764e+05	7.587e+04	2.347e+04	4.439e+04	2711	-381.4	258.6	-67.74	21.34	-31.17	-28.54	-4.292	0.8406	-2.62	-1.169	1.167	-2.313
79	-1.921e+06	-3.391e+05	7.348e+05	-4.607e+05	3.654e+04	-1.867e+04	4.634e+04	3.61e+04	-598.3	-200.1	105.5	-164.1	-38.32	19.4	-68.87	-0.0002245	-4.761	-3.308	1.135	1.251	-1.582
