#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	2.808	2.137	1.432	1.406	1.1	0.9767	0.82	0.7611	0.5117	0.5101	0.3545	0.3392	0.2878	0.2647	0.2625	0.2354	0.1535	0.1414	0.0987	0.08554	0.04474
#Proportion of variance explained	0.3756	0.2175	0.09759	0.09418	0.05759	0.04542	0.03202	0.02758	0.01247	0.01239	0.005985	0.00548	0.003944	0.003336	0.003281	0.002638	0.001122	0.0009521	0.0004639	0.0003484	9.532e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
55	2.679	1.852	-0.8185	-0.3151	0.459	0.4358	-0.3554	-0.06341	-0.1054	-0.2835	0.1012	-0.07217	-0.06176	-0.09316	0.02351	0.002931	0.1116	0.02467	-0.04659	-0.0004684	0.003404
56	1.97	0.7743	-0.998	0.02223	-0.05461	-0.1659	0.4022	-0.5906	-0.2208	-0.2626	0.1299	-0.2053	0.02192	-0.2041	0.06303	0.1564	0.08191	-0.00954	0.0138	0.006264	-0.005387
57	2.486	1.639	-0.6731	-0.4167	0.363	0.2725	-0.1903	-0.2221	-0.1044	-0.1817	0.2639	-0.1015	0.05791	0.07033	-0.02612	-0.1338	0.02725	0.0001509	-0.04638	-0.00381	0.001839
58	2.136	0.9995	-0.9732	-0.109	0.03129	-0.06963	0.333	-0.434	-0.1959	-0.3147	0.1087	-0.1558	-0.0009558	-0.1366	0.03069	0.07812	0.0993	0.009814	0.0177	0.006871	-0.01058
59	2.715	1.903	-0.8389	-0.1524	0.1099	0.2997	-0.4676	0.09366	-0.01465	-0.3881	0.3599	-0.2109	0.1142	-0.03324	-0.03088	-0.1438	0.1154	0.03242	-0.1171	-0.02084	0.001256
60	2.42	1.443	-0.6776	-0.7134	0.6476	0.1114	-0.4285	-0.03021	-0.0006525	0.2059	-0.3969	0.3637	-0.1587	-0.02698	0.04364	0.1358	-0.04051	-0.01091	0.05294	0.01664	-0.02042
61	2.713	2.071	-0.5507	-0.7213	0.8357	0.4668	-0.6451	-0.04823	-0.08833	0.03073	-0.2667	0.2112	-0.105	-0.01083	0.06279	0.1813	-0.04604	-0.005917	0.07725	0.02072	-0.02208
62	0.4449	-2.132	-1.414	-0.5743	0.004649	0.2373	1.047	0.2309	-0.3799	0.3857	-0.01907	0.2184	0.1932	0.1152	-0.04666	0.1153	-0.1086	-0.04017	0.05761	0.01231	0.01369
63	0.7052	-1.582	-1.438	-0.0619	-0.5141	-0.2298	1.013	-0.1063	-0.319	-0.07069	0.09553	0.004766	0.3117	-0.07718	0.005394	0.2834	-0.03581	-0.02871	0.05779	0.0003825	-0.00678
64	2.64	1.701	-0.9283	-0.228	0.1944	0.3646	-0.5078	0.1273	-0.007469	-0.2321	0.05799	-0.01319	-0.08932	-0.08786	0.005616	-0.08045	0.1249	0.02615	-0.04221	-0.001736	-0.009271
